target_name,model,requested_fpr,metric,n_repeats,mean,sd,median,q025,q975
FILD or FILA ADJUDICATED,combined,0.1,fpr,30,0.10000000000000003,2.823006427041851e-17,0.1,0.1,0.1
FILD or FILA ADJUDICATED,combined,0.1,tpr_upper,30,0.6079839316260959,0.03259665288874016,0.6104192680185561,0.5473738676035694,0.656852675959191
FILD or FILA ADJUDICATED,combined,0.1,ppv_upper,30,0.11843705915614927,0.0059675073206846415,0.11892279016330641,0.10733591165608757,0.1273765319684367
FILD or FILA ADJUDICATED,combined,0.1,acc_upper,30,0.9006699120576067,0.0006438845015059717,0.9007180174678282,0.8994726762250631,0.9016352205876432
FILD or FILA ADJUDICATED,combined,0.1,npv_upper,30,0.9913620588999122,0.0007119723952251758,0.9914147684270691,0.9900393053584251,0.9924303741530207
FILD or FILA ADJUDICATED,combined,0.1,LR+_upper,2,6.5326502948715035,0.28835989941554996,6.5326502948715035,6.338944116587448,6.72635647315556
FILD or FILA ADJUDICATED,combined,0.1,LR-_upper,2,0.6116194808274549,0.030801038061283006,0.6116194808274549,0.5909288390907725,0.6323101225641371
FILD or FILA ADJUDICATED,combined,0.1,threshold_upper,30,0.3203195979767545,0.11874132507141266,0.3392261385517177,0.13549656777450284,0.4838134047444581
FILD or FILA ADJUDICATED,combined,0.1,expected_fp_upper,30,754.2999999999998,2.312606865032684e-13,754.3000000000001,754.3000000000001,754.3000000000001
FILD or FILA ADJUDICATED,combined,0.1,expected_tn_upper,30,6788.700000000002,1.8500854920261474e-12,6788.7,6788.7,6788.7
FILD or FILA ADJUDICATED,combined,0.1,expected_flags_upper,30,834.9433333333333,5.1235550247805515,835.3000000000002,825.4750000000001,842.6750000000001
FILD or FILA ADJUDICATED,combined,0.1,fpr_lower,30,0.10000000000000003,2.823006427041851e-17,0.1,0.1,0.1
FILD or FILA ADJUDICATED,combined,0.1,tpr_lower,30,0.45160654408519496,0.03315832212318592,0.45374850912928033,0.3907042274487684,0.5019625724817036
FILD or FILA ADJUDICATED,combined,0.1,ppv_lower,30,0.078316657810421,0.005082094168212545,0.07870957147550389,0.06893883785327333,0.08594598241141675
FILD or FILA ADJUDICATED,combined,0.1,acc_lower,30,0.8843055459724181,0.0006549792024333032,0.8843478563930419,0.8831025372487354,0.8853002329530898
FILD or FILA ADJUDICATED,combined,0.1,npv_lower,30,0.9877772642161159,0.0007299409620012922,0.9878239038169989,0.9864377234692507,0.9888867719142848
FILD or FILA ADJUDICATED,combined,0.1,LR+_lower,2,4.242191028187571,0.2571262783420492,4.242191028187571,4.069466079902495,4.414915976472647
