repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,matched_zebra_threshold,explicit_negative_N,baseline_explicit_negative_FP,rescued_explicit_negative_FP,matched_zebra_explicit_negative_FP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,matched_zebra_explicit_negative_FPR,rescue_minus_baseline_explicit_negative_FPR,matched_minus_baseline_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FP
89,534768930,0.005,0.02,0.9999993580312254,0.9998559527307987,0.9999969165430932,206,31,35,34,0.15048543689320387,0.16990291262135923,0.1650485436893204,0.01941747572815536,0.014563106796116526,0.004854368932038833,1
89,534768930,0.005,0.05,0.9999993580312254,0.99737776536862,0.9999610609922216,206,31,41,39,0.15048543689320387,0.19902912621359223,0.18932038834951456,0.048543689320388356,0.03883495145631069,0.009708737864077666,2
89,534768930,0.005,0.1,0.9999993580312254,0.9826058478988442,0.9997554535989296,206,31,46,52,0.15048543689320387,0.22330097087378642,0.2524271844660194,0.07281553398058255,0.10194174757281554,-0.029126213592232997,-6
89,534768930,0.01,0.02,0.9999846412417004,0.9998559527307987,0.999966821281401,206,37,40,39,0.1796116504854369,0.1941747572815534,0.18932038834951456,0.014563106796116498,0.009708737864077666,0.004854368932038833,1
89,534768930,0.01,0.05,0.9999846412417004,0.99737776536862,0.9998901474978722,206,37,46,47,0.1796116504854369,0.22330097087378642,0.22815533980582525,0.04368932038834952,0.048543689320388356,-0.004854368932038833,-1
89,534768930,0.01,0.1,0.9999846412417004,0.9826058478988442,0.9995847103661398,206,37,51,58,0.1796116504854369,0.24757281553398058,0.2815533980582524,0.06796116504854369,0.10194174757281552,-0.03398058252427183,-7
90,183250715,0.005,0.02,0.999999485149926,0.9999194426175464,0.999997347953007,224,31,33,31,0.13839285714285715,0.14732142857142858,0.13839285714285715,0.008928571428571425,0.0,0.008928571428571425,2
90,183250715,0.005,0.05,0.999999485149926,0.9975987778400656,0.9999782534996112,224,31,38,35,0.13839285714285715,0.16964285714285715,0.15625,0.03125,0.01785714285714285,0.01339285714285715,3
90,183250715,0.005,0.1,0.999999485149926,0.9807844091234864,0.9998937272627708,224,31,44,41,0.13839285714285715,0.19642857142857142,0.18303571428571427,0.058035714285714274,0.04464285714285712,0.01339285714285715,3
90,183250715,0.01,0.02,0.9999922547927655,0.9999194426175464,0.9999861978578564,224,33,35,35,0.14732142857142858,0.15625,0.15625,0.008928571428571425,0.008928571428571425,0.0,0
90,183250715,0.01,0.05,0.9999922547927655,0.9975987778400656,0.999942353933911,224,33,40,38,0.14732142857142858,0.17857142857142858,0.16964285714285715,0.03125,0.022321428571428575,0.008928571428571425,2
90,183250715,0.01,0.1,0.9999922547927655,0.9807844091234864,0.9997319904617384,224,33,46,50,0.14732142857142858,0.20535714285714285,0.22321428571428573,0.058035714285714274,0.07589285714285715,-0.017857142857142877,-4
91,1459420899,0.005,0.02,0.9999985499504616,0.9998768348595432,0.9999929791081557,228,32,34,35,0.14035087719298245,0.14912280701754385,0.15350877192982457,0.008771929824561403,0.013157894736842118,-0.004385964912280715,-1
91,1459420899,0.005,0.05,0.9999985499504616,0.9972807113199904,0.9999503215515664,228,32,38,42,0.14035087719298245,0.16666666666666666,0.18421052631578946,0.02631578947368421,0.043859649122807015,-0.017543859649122806,-4
91,1459420899,0.005,0.1,0.9999985499504616,0.9813494206462844,0.999756702701936,228,32,43,50,0.14035087719298245,0.18859649122807018,0.21929824561403508,0.04824561403508773,0.07894736842105263,-0.030701754385964897,-7
91,1459420899,0.01,0.02,0.9999877880086248,0.9998768348595432,0.999966821281401,228,37,39,41,0.16228070175438597,0.17105263157894737,0.17982456140350878,0.008771929824561403,0.017543859649122806,-0.008771929824561403,-2
91,1459420899,0.01,0.05,0.9999877880086248,0.9972807113199904,0.9998901474978722,228,37,43,44,0.16228070175438597,0.18859649122807018,0.19298245614035087,0.02631578947368421,0.030701754385964897,-0.004385964912280688,-1
91,1459420899,0.01,0.1,0.9999877880086248,0.9813494206462844,0.9995713631392912,228,37,48,56,0.16228070175438597,0.21052631578947367,0.24561403508771928,0.0482456140350877,0.08333333333333331,-0.03508771929824561,-8
92,50201514,0.005,0.02,0.9999994921659836,0.9998655968097284,0.9999951745041428,207,28,32,32,0.13526570048309178,0.15458937198067632,0.15458937198067632,0.019323671497584544,0.019323671497584544,0.0,0
92,50201514,0.005,0.05,0.9999994921659836,0.9973413751632194,0.9999491509990348,207,28,38,39,0.13526570048309178,0.18357487922705315,0.18840579710144928,0.04830917874396137,0.0531400966183575,-0.004830917874396129,-1
92,50201514,0.005,0.1,0.9999994921659836,0.9827636187823036,0.9997440777489286,207,28,43,49,0.13526570048309178,0.20772946859903382,0.23671497584541062,0.07246376811594205,0.10144927536231885,-0.0289855072463768,-6
92,50201514,0.01,0.02,0.9999837716416384,0.9998655968097284,0.9999672256704972,207,35,38,37,0.16908212560386474,0.18357487922705315,0.178743961352657,0.014492753623188415,0.009661835748792258,0.004830917874396157,1
92,50201514,0.01,0.05,0.9999837716416384,0.9973413751632194,0.9998942209657524,207,35,44,42,0.16908212560386474,0.21256038647342995,0.2028985507246377,0.043478260869565216,0.03381642512077296,0.009661835748792258,2
92,50201514,0.01,0.1,0.9999837716416384,0.9827636187823036,0.9996111864347784,207,35,49,52,0.16908212560386474,0.23671497584541062,0.25120772946859904,0.06763285024154589,0.0821256038647343,-0.014492753623188415,-3
93,1769572184,0.005,0.02,0.9999995546065716,0.9999047510856134,0.9999985499504616,212,27,28,29,0.12735849056603774,0.1320754716981132,0.13679245283018868,0.004716981132075471,0.009433962264150941,-0.004716981132075471,-1
93,1769572184,0.005,0.05,0.9999995546065716,0.998081549892356,0.999990287759024,212,27,33,34,0.12735849056603774,0.15566037735849056,0.16037735849056603,0.028301886792452824,0.033018867924528295,-0.004716981132075471,-1
93,1769572184,0.005,0.1,0.9999995546065716,0.982662738114184,0.999889318255396,212,27,38,41,0.12735849056603774,0.1792452830188679,0.19339622641509435,0.05188679245283018,0.06603773584905662,-0.01415094339622644,-3
93,1769572184,0.01,0.02,0.9999933791890818,0.9999047510856134,0.9999918157878532,212,33,33,34,0.15566037735849056,0.15566037735849056,0.16037735849056603,0.0,0.004716981132075471,-0.004716981132075471,-1
93,1769572184,0.01,0.05,0.9999933791890818,0.998081549892356,0.9999597017662744,212,33,38,38,0.15566037735849056,0.1792452830188679,0.1792452830188679,0.023584905660377353,0.023584905660377353,0.0,0
93,1769572184,0.01,0.1,0.9999933791890818,0.982662738114184,0.9997530846300876,212,33,43,45,0.15566037735849056,0.2028301886792453,0.21226415094339623,0.047169811320754734,0.056603773584905676,-0.009433962264150941,-2
94,1984766033,0.005,0.02,0.9999999413113496,0.9998458397164376,0.9999961708654124,207,22,26,28,0.10628019323671498,0.12560386473429952,0.13526570048309178,0.019323671497584544,0.0289855072463768,-0.009661835748792258,-2
94,1984766033,0.005,0.05,0.9999999413113496,0.996979998940112,0.9999613680353744,207,22,30,33,0.10628019323671498,0.14492753623188406,0.15942028985507245,0.03864734299516909,0.053140096618357474,-0.014492753623188387,-3
94,1984766033,0.005,0.1,0.9999999413113496,0.9791339661742448,0.9996965874293768,207,22,37,46,0.10628019323671498,0.178743961352657,0.2222222222222222,0.07246376811594202,0.11594202898550723,-0.043478260869565216,-9
94,1984766033,0.01,0.02,0.999991431642652,0.9998458397164376,0.9999735833401958,207,29,31,32,0.14009661835748793,0.1497584541062802,0.15458937198067632,0.009661835748792258,0.014492753623188387,-0.004830917874396129,-1
94,1984766033,0.01,0.05,0.999991431642652,0.996979998940112,0.999889318255396,207,29,35,40,0.14009661835748793,0.16908212560386474,0.1932367149758454,0.0289855072463768,0.053140096618357474,-0.024154589371980673,-5
94,1984766033,0.01,0.1,0.999991431642652,0.9791339661742448,0.9994971544413436,207,29,42,51,0.14009661835748793,0.2028985507246377,0.2463768115942029,0.06280193236714976,0.10628019323671498,-0.043478260869565216,-9
95,2026227118,0.005,0.02,0.9999993580312254,0.9998504062118216,0.9999919324775716,218,31,34,35,0.14220183486238533,0.1559633027522936,0.16055045871559634,0.013761467889908258,0.01834862385321101,-0.0045871559633027525,-1
95,2026227118,0.005,0.05,0.9999993580312254,0.9979068771691072,0.9999554339296192,218,31,37,42,0.14220183486238533,0.16972477064220184,0.1926605504587156,0.027522935779816515,0.05045871559633028,-0.022935779816513763,-5
95,2026227118,0.005,0.1,0.9999993580312254,0.9829310009076384,0.9997501360240014,218,31,44,54,0.14220183486238533,0.2018348623853211,0.24770642201834864,0.05963302752293578,0.10550458715596331,-0.045871559633027525,-10
95,2026227118,0.01,0.02,0.9999819107103814,0.9998504062118216,0.9999684243893474,218,39,42,40,0.17889908256880735,0.1926605504587156,0.1834862385321101,0.013761467889908258,0.0045871559633027525,0.009174311926605505,2
95,2026227118,0.01,0.05,0.9999819107103814,0.9979068771691072,0.9998792044053202,218,39,45,49,0.17889908256880735,0.20642201834862386,0.22477064220183487,0.027522935779816515,0.045871559633027525,-0.01834862385321101,-4
95,2026227118,0.01,0.1,0.9999819107103814,0.9829310009076384,0.9995963537924626,218,39,52,60,0.17889908256880735,0.23853211009174313,0.27522935779816515,0.05963302752293578,0.0963302752293578,-0.03669724770642202,-8
96,244885991,0.005,0.02,0.999999959163491,0.9999047510856134,0.9999991077675146,219,25,29,27,0.1141552511415525,0.1324200913242009,0.1232876712328767,0.0182648401826484,0.0091324200913242,0.0091324200913242,2
96,244885991,0.005,0.05,0.999999959163491,0.9985007790477118,0.99998718764698,219,25,34,29,0.1141552511415525,0.1552511415525114,0.1324200913242009,0.0410958904109589,0.0182648401826484,0.0228310502283105,5
96,244885991,0.005,0.1,0.999999959163491,0.9865055123197096,0.9998945300611184,219,25,42,36,0.1141552511415525,0.1917808219178082,0.1643835616438356,0.0776255707762557,0.0502283105022831,0.0273972602739726,6
96,244885991,0.01,0.02,0.9999929791081557,0.9999047510856134,0.9999913336771324,219,29,31,29,0.1324200913242009,0.1415525114155251,0.1324200913242009,0.0091324200913242,0.0,0.0091324200913242,2
96,244885991,0.01,0.05,0.9999929791081557,0.9985007790477118,0.9999597017662744,219,29,36,31,0.1324200913242009,0.1643835616438356,0.1415525114155251,0.0319634703196347,0.0091324200913242,0.0228310502283105,5
96,244885991,0.01,0.1,0.9999929791081557,0.9865055123197096,0.9997886400606154,219,29,44,41,0.1324200913242009,0.2009132420091324,0.1872146118721461,0.0684931506849315,0.0547945205479452,0.0136986301369863,3
97,1422779280,0.005,0.02,0.9999996893441376,0.9999194426175464,0.9999973527870588,217,26,27,28,0.11981566820276497,0.12442396313364056,0.12903225806451613,0.004608294930875584,0.009216589861751154,-0.00460829493087557,-1
97,1422779280,0.005,0.05,0.9999996893441376,0.9980816192771508,0.9999732356191968,217,26,29,31,0.11981566820276497,0.1336405529953917,0.14285714285714285,0.013824884792626738,0.023041474654377878,-0.00921658986175114,-2
97,1422779280,0.005,0.1,0.9999996893441376,0.9833329905630276,0.9998883762728012,217,26,39,36,0.11981566820276497,0.17972350230414746,0.16589861751152074,0.05990783410138249,0.04608294930875577,0.013824884792626724,3
97,1422779280,0.01,0.02,0.9999933791890818,0.9999194426175464,0.9999864263386395,217,30,31,31,0.1382488479262673,0.14285714285714285,0.14285714285714285,0.004608294930875556,0.004608294930875556,0.0,0
97,1422779280,0.01,0.05,0.9999933791890818,0.9980816192771508,0.9999353252539296,217,30,33,33,0.1382488479262673,0.15207373271889402,0.15207373271889402,0.013824884792626724,0.013824884792626724,0.0,0
97,1422779280,0.01,0.1,0.9999933791890818,0.9833329905630276,0.999756702701936,217,30,43,39,0.1382488479262673,0.19815668202764977,0.17972350230414746,0.05990783410138248,0.04147465437788017,0.018433179723502308,4
98,2142328026,0.005,0.02,0.9999991102135704,0.9998032532742824,0.9999953806579016,229,33,37,37,0.14410480349344978,0.1615720524017467,0.1615720524017467,0.01746724890829693,0.01746724890829693,0.0,0
98,2142328026,0.005,0.05,0.9999991102135704,0.9969084720243472,0.9999537292266458,229,33,39,42,0.14410480349344978,0.1703056768558952,0.18340611353711792,0.02620087336244542,0.03930131004366813,-0.01310043668122271,-3
98,2142328026,0.005,0.1,0.9999991102135704,0.9813460152928716,0.9997178512029856,229,33,48,52,0.14410480349344978,0.2096069868995633,0.22707423580786026,0.06550218340611352,0.08296943231441048,-0.017467248908296956,-4
98,2142328026,0.01,0.02,0.9999824879059008,0.9998032532742824,0.9999628901301856,229,39,42,41,0.1703056768558952,0.18340611353711792,0.17903930131004367,0.01310043668122271,0.008733624454148464,0.004366812227074246,1
98,2142328026,0.01,0.05,0.9999824879059008,0.9969084720243472,0.9998715935359966,229,39,44,48,0.1703056768558952,0.19213973799126638,0.2096069868995633,0.021834061135371174,0.0393013100436681,-0.01746724890829693,-4
98,2142328026,0.01,0.1,0.9999824879059008,0.9813460152928716,0.9994692582563812,229,39,53,58,0.1703056768558952,0.2314410480349345,0.25327510917030566,0.061135371179039305,0.08296943231441045,-0.021834061135371147,-5
99,1153507482,0.005,0.02,0.999999959163491,0.9999047510856134,0.9999986361935556,208,25,27,26,0.1201923076923077,0.12980769230769232,0.125,0.009615384615384623,0.0048076923076923045,0.004807692307692318,1
99,1153507482,0.005,0.05,0.999999959163491,0.998003598131827,0.9999846412417004,208,25,32,32,0.1201923076923077,0.15384615384615385,0.15384615384615385,0.03365384615384616,0.03365384615384616,0.0,0
99,1153507482,0.005,0.1,0.999999959163491,0.981234722498534,0.9999134989027836,208,25,40,38,0.1201923076923077,0.19230769230769232,0.18269230769230768,0.07211538461538462,0.062499999999999986,0.009615384615384637,2
99,1153507482,0.01,0.02,0.9999933791890818,0.9999047510856134,0.9999887312219036,208,30,32,31,0.14423076923076922,0.15384615384615385,0.14903846153846154,0.009615384615384637,0.004807692307692318,0.004807692307692318,1
99,1153507482,0.01,0.05,0.9999933791890818,0.998003598131827,0.999955723308548,208,30,37,36,0.14423076923076922,0.1778846153846154,0.17307692307692307,0.03365384615384617,0.028846153846153855,0.004807692307692318,1
99,1153507482,0.01,0.1,0.9999933791890818,0.981234722498534,0.999852063625231,208,30,45,42,0.14423076923076922,0.21634615384615385,0.20192307692307693,0.07211538461538464,0.05769230769230771,0.014423076923076927,3
100,566802477,0.005,0.02,0.999999854228829,0.999877215165595,0.9999991102135704,221,28,31,30,0.12669683257918551,0.14027149321266968,0.13574660633484162,0.01357466063348417,0.009049773755656104,0.004524886877828066,1
100,566802477,0.005,0.05,0.999999854228829,0.9980711602766614,0.9999713129254244,221,28,35,34,0.12669683257918551,0.1583710407239819,0.15384615384615385,0.03167420814479638,0.02714932126696834,0.004524886877828038,1
100,566802477,0.005,0.1,0.999999854228829,0.984737694847122,0.9997698215105916,221,28,40,48,0.12669683257918551,0.18099547511312217,0.2171945701357466,0.05429864253393665,0.0904977375565611,-0.036199095022624445,-8
100,566802477,0.01,0.02,0.9999931779316148,0.999877215165595,0.9999867865381666,221,33,35,34,0.1493212669683258,0.1583710407239819,0.15384615384615385,0.009049773755656104,0.004524886877828066,0.004524886877828038,1
100,566802477,0.01,0.05,0.9999931779316148,0.9980711602766614,0.9999068044991803,221,33,39,41,0.1493212669683258,0.17647058823529413,0.18552036199095023,0.02714932126696834,0.036199095022624445,-0.009049773755656104,-2
100,566802477,0.01,0.1,0.9999931779316148,0.984737694847122,0.99962411746681,221,33,44,52,0.1493212669683258,0.19909502262443438,0.23529411764705882,0.04977375565610859,0.08597285067873303,-0.036199095022624445,-8
