fpr,tpr,threshold,model
0.010468275531404827,0.29365079365079366,0.9999902877590241,ZeBRA
0.010468275531404827,0.2976190476190476,0.9999899616805193,ZeBRA
0.010548186031644558,0.2976190476190476,0.9999896355986969,ZeBRA
0.010548186031644558,0.30158730158730157,0.9999892750129168,ZeBRA
0.01062809653188429,0.30158730158730157,0.9999890236567939,ZeBRA
0.01070800703212402,0.30158730158730157,0.9999887312219035,ZeBRA
0.010787917532363753,0.30158730158730157,0.9999884265003892,ZeBRA
0.010867828032603484,0.30158730158730157,0.9999877880086249,ZeBRA
0.010947738532843216,0.30158730158730157,0.999987441920449,ZeBRA
0.011027649033082947,0.30158730158730157,0.9999871876469801,ZeBRA
0.011107559533322679,0.30158730158730157,0.9999868735615033,ZeBRA
0.01118747003356241,0.30158730158730157,0.9999867865381666,ZeBRA
0.011267380533802142,0.30158730158730157,0.999986565783974,ZeBRA
0.011267380533802142,0.3055555555555556,0.9999865375682875,ZeBRA
0.011347291034041872,0.3055555555555556,0.9999864263386397,ZeBRA
0.011427201534281605,0.3055555555555556,0.9999861978578565,ZeBRA
0.011427201534281605,0.30952380952380953,0.9999848538647311,ZeBRA
0.011507112034521335,0.30952380952380953,0.9999846412417004,ZeBRA
0.011587022534761068,0.30952380952380953,0.9999844889039479,ZeBRA
0.011666933035000798,0.30952380952380953,0.9999844655818464,ZeBRA
0.01174684353524053,0.30952380952380953,0.9999837716416385,ZeBRA
0.011826754035480263,0.30952380952380953,0.9999833850216238,ZeBRA
0.011906664535719994,0.30952380952380953,0.9999824879059008,ZeBRA
0.011986575035959726,0.30952380952380953,0.9999820616457842,ZeBRA
0.012066485536199456,0.30952380952380953,0.9999819107103814,ZeBRA
0.012146396036439189,0.30952380952380953,0.9999817789845565,ZeBRA
0.01222630653667892,0.30952380952380953,0.9999799638794944,ZeBRA
0.012306217036918652,0.30952380952380953,0.9999797929058492,ZeBRA
0.012386127537158382,0.30952380952380953,0.9999793072434742,ZeBRA
0.012466038037398115,0.30952380952380953,0.9999782534996113,ZeBRA
0.012545948537637845,0.30952380952380953,0.9999781610593971,ZeBRA
